ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,POBMAS,POBFEM,P_0A2,P_18YMAS,P_3A5,P_6A11,P_8A14,P_15A17,P_12A14,REL_H_M,PROM_HNV,PNACENT,PNACOE,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,TOTHOG,POBHOG,T_VIVHAB
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,036,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,037,59,26,33,6,34,4,6,10,3,6,78.79,1.73,39,20,17,24,*,11,59,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,038,48,26,22,3,40,*,*,4,0,*,118.18,1.53,41,7,12,24,6,12,48,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,039,233,116,117,14,147,12,23,42,16,21,99.15,1.58,192,40,66,104,14,57,233,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,040,226,112,114,11,146,10,23,36,14,18,98.25,1.81,183,39,64,96,17,59,223,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,042,258,127,131,15,169,13,35,38,15,11,96.95,1.88,219,39,72,97,24,60,258,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,044,729,363,366,40,502,34,68,89,38,44,99.18,1.91,603,118,223,322,38,175,726,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,046,125,63,62,7,78,11,12,16,6,5,101.61,2.09,85,30,25,52,9,35,119,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,047,45,25,20,3,32,3,6,5,*,0,125,2.64,41,4,7,24,*,13,45,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,048,61,31,30,0,54,*,*,3,*,*,103.33,1.71,48,12,21,31,6,19,61,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,049,68,34,34,3,49,6,7,5,*,*,100,2.69,60,8,16,29,7,16,68,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,050,80,35,45,*,53,4,10,11,6,5,77.78,1.53,73,5,29,30,4,22,80,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,051,117,59,58,3,89,6,13,12,*,4,101.72,1.55,98,19,25,57,13,31,117,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,052,492,241,251,20,338,27,53,55,27,24,96.02,2.17,437,50,131,220,38,136,489,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,053,83,37,46,4,53,6,11,9,5,4,80.43,1.71,70,13,20,39,3,24,83,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,054,23,8,15,*,18,0,4,4,0,0,53.33,2.30,16,7,5,12,*,7,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,055,83,41,42,9,44,6,6,12,8,10,97.62,2.18,73,10,23,36,3,22,83,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,056,55,29,26,*,46,0,4,4,*,*,111.54,1.75,46,9,23,20,6,19,55,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,057,137,69,68,14,91,6,14,15,6,6,101.47,2.64,101,36,28,69,4,34,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,058,65,31,34,4,45,3,7,9,3,3,91.18,2.12,53,12,16,31,4,15,65,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,059,35,17,18,3,27,0,*,3,*,*,94.44,1.59,21,14,10,16,3,10,35,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,060,125,61,64,8,88,6,10,15,6,7,95.31,1.69,93,31,39,51,11,27,125,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,061,66,31,35,3,44,4,4,8,7,4,88.57,1.37,52,14,22,28,5,17,66,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,062,47,21,26,0,34,*,7,5,*,*,80.77,2.05,28,19,16,15,6,11,47,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,065,193,89,104,10,147,7,13,14,8,8,85.58,1.92,166,25,59,85,19,52,193,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,066,104,54,50,3,78,3,11,12,5,4,108,1.66,85,19,31,43,13,28,104,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,067,27,10,17,*,20,*,0,4,*,4,58.82,1.14,23,3,7,10,*,7,27,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1627,068,29,14,15,*,17,*,6,8,*,*,93.33,2.22,24,5,6,14,0,8,29,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,1631,000,5312,2591,2721,287,3619,288,568,625,256,248,95.22,2.04,4196,1044,1386,2261,471,1311,5267,1326
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,001,181,88,93,11,114,8,20,30,12,13,94.62,1.89,160,18,50,67,22,41,178,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,005,101,46,55,3,77,*,7,9,6,6,83.64,1.65,84,17,40,37,11,29,101,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,006,156,69,87,7,109,8,18,16,5,6,79.31,1.73,109,44,41,70,8,33,153,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,008,180,98,82,9,122,6,19,23,13,11,119.51,1.98,143,34,55,80,11,47,180,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,011,126,61,65,3,93,*,13,14,6,6,93.85,1.56,97,26,41,51,13,30,123,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,013,44,24,20,0,33,3,6,6,*,*,120,2.25,37,7,6,27,*,11,44,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,015,189,89,100,5,134,8,17,26,11,14,89,2.23,149,40,56,83,20,52,189,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,019,177,80,97,10,100,8,12,16,11,9,82.47,1.75,114,33,48,57,15,36,150,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,020,310,142,168,17,205,21,32,29,16,13,84.52,2.21,256,45,64,140,30,77,304,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,024,99,43,56,4,71,5,14,12,*,3,76.79,2.48,82,16,25,41,10,23,99,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,025,51,20,31,3,34,4,5,6,3,*,64.52,2.32,43,8,9,26,4,13,51,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,027,32,16,16,*,24,*,4,3,*,0,100,1.36,28,4,5,16,4,9,32,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,028,310,153,157,14,236,9,30,31,11,10,97.45,1.79,268,41,88,135,33,78,310,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,034,412,202,210,23,284,27,45,46,19,14,96.19,1.96,309,97,94,198,25,108,412,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,035,137,66,71,11,87,9,19,14,5,6,92.96,2.49,111,26,29,62,7,29,137,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,036,198,103,95,15,132,13,17,22,9,9,108.42,2.65,168,26,41,85,24,48,195,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,037,677,343,334,39,484,28,68,83,28,30,102.69,2.29,535,139,176,282,84,198,677,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,038,48,30,18,*,31,*,5,7,4,5,166.67,2.81,36,12,13,24,3,12,48,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,039,122,59,63,6,76,10,19,21,4,7,93.65,1.77,100,22,33,48,6,20,122,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,040,45,21,24,*,31,*,4,6,3,4,87.50,1.76,40,5,11,22,5,12,45,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,041,70,37,33,3,50,6,4,5,4,3,112.12,1.76,47,20,17,37,3,18,70,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,042,67,28,39,4,50,*,7,8,*,3,71.79,1.64,51,16,14,36,4,16,67,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,044,73,30,43,5,52,4,6,8,3,3,69.77,1.74,60,13,26,29,3,15,73,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,045,72,36,36,3,47,5,9,9,5,3,100,2.11,61,11,23,25,7,20,72,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,046,37,20,17,*,28,*,3,*,*,*,117.65,1.85,28,9,10,18,*,7,37,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,047,22,13,9,0,16,*,*,*,3,0,144.44,2,19,3,8,6,5,6,22,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,048,20,13,7,0,10,3,*,3,4,*,185.71,4.50,18,*,7,6,*,5,20,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,049,25,11,14,4,14,*,5,4,*,0,78.57,2.22,24,0,3,9,3,5,25,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,050,132,69,63,8,84,9,19,16,6,5,109.52,2.20,91,41,35,51,9,24,132,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,051,206,94,112,16,133,11,19,23,15,12,83.93,1.85,146,60,62,76,21,50,206,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,052,59,26,33,*,44,3,5,5,3,*,78.79,1.52,47,12,25,19,5,15,59,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,053,115,54,61,14,64,10,17,15,6,4,88.52,2.23,96,19,19,45,10,25,115,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,054,27,14,13,*,16,*,3,5,*,3,107.69,1.73,16,11,6,12,*,7,27,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,055,86,44,42,4,63,3,8,9,6,*,104.76,2.17,62,24,29,34,8,20,86,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,056,81,34,47,*,57,5,15,11,*,*,72.34,1.50,57,24,16,33,11,23,81,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,058,53,25,28,4,34,4,4,7,*,5,89.29,2.10,48,5,13,24,4,13,53,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,059,119,58,61,7,85,8,15,12,*,*,95.08,2.19,96,23,25,57,7,28,119,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,060,24,10,14,*,15,3,*,3,*,*,71.43,1.60,17,7,9,10,0,4,24,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,061,60,28,32,*,35,7,9,13,0,7,87.50,2.57,50,10,13,26,3,16,60,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,062,60,30,30,5,41,*,6,6,4,*,100,2.31,44,16,21,21,5,16,60,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,063,59,34,25,*,40,*,8,13,4,5,136,1.86,46,13,19,26,4,14,59,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,064,56,33,23,3,36,4,5,6,5,3,143.48,2.29,41,15,20,23,*,12,56,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,065,62,27,35,*,41,5,6,8,4,4,77.14,2.30,49,13,18,25,6,15,62,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,066,117,60,57,7,78,11,14,11,*,5,105.26,1.93,100,15,23,54,8,27,117,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1631,068,15,10,5,*,9,*,*,*,0,0,200,2,13,*,0,8,*,4,15,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,1646,000,5279,2536,2743,251,3590,278,588,684,262,283,92.45,2.15,4199,1011,1483,2171,472,1240,5252,1249
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,001,172,77,95,6,107,14,24,26,11,10,81.05,1.99,144,28,54,60,14,35,172,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,002,102,52,50,3,72,7,12,17,*,6,104,2.15,84,17,19,53,8,29,102,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,004,186,82,104,9,125,10,22,23,8,9,78.85,2.22,135,47,52,78,12,33,183,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,006,185,84,101,10,122,13,23,24,8,9,83.17,2.15,153,32,51,74,14,30,185,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,008,290,154,136,12,181,24,51,38,8,8,113.24,2.49,204,80,69,104,24,68,284,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,009,197,99,98,10,120,12,27,35,11,17,101.02,2.14,161,31,44,85,18,45,197,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,011,122,65,57,6,87,8,9,9,5,4,114.04,1.76,84,35,36,47,13,30,119,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,012,157,74,83,9,108,7,15,18,8,10,89.16,2.36,119,38,52,58,16,34,157,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,013,141,70,71,10,97,8,11,15,7,8,98.59,2.41,100,41,40,62,10,36,141,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,015,127,65,62,6,95,7,9,10,7,3,104.84,1.74,98,28,43,53,9,31,127,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,016,26,15,11,*,18,3,3,*,*,0,136.36,2.22,21,5,8,10,*,5,26,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,017,241,110,131,16,163,10,29,29,15,8,83.97,2.37,198,31,73,92,20,53,241,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,018,121,59,62,3,87,4,10,15,9,8,95.16,2.04,95,25,43,49,12,30,121,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,019,54,27,27,3,36,0,8,8,4,3,100,1.50,42,12,14,24,5,13,54,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,020,185,86,99,3,118,6,27,38,13,18,86.87,1.86,151,33,54,74,20,42,185,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,021,190,87,103,14,111,13,25,29,13,11,84.47,2.29,152,35,34,81,19,42,187,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,022,256,131,125,17,171,15,27,29,13,13,104.80,2.41,211,43,60,114,23,63,256,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,023,101,55,46,4,70,6,11,12,5,5,119.57,2.19,72,28,28,48,4,25,101,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,025,201,91,110,6,130,15,25,27,14,11,82.73,2.34,167,34,49,92,14,50,201,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,028,247,122,125,7,161,13,34,45,10,19,97.60,2.04,193,39,64,112,14,52,244,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,033,173,84,89,9,113,11,21,27,9,10,94.38,2.09,153,20,41,74,15,42,173,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,042,129,61,68,9,82,9,12,17,8,9,89.71,2.13,104,24,40,51,8,32,129,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,044,95,45,50,3,73,*,9,11,3,6,90,2.26,75,20,28,44,10,21,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,045,181,86,95,5,140,6,14,22,6,10,90.53,2.24,150,31,57,72,26,49,181,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,046,259,118,141,16,185,11,31,37,5,11,83.69,2.35,203,56,79,94,28,59,259,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,047,28,14,14,3,20,0,3,*,*,0,100,2.27,22,6,10,10,*,7,28,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,048,17,12,5,*,11,0,3,4,*,*,240,4,14,3,6,6,*,4,17,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,049,95,38,57,5,70,4,9,6,4,0,66.67,2.24,57,33,21,42,11,26,92,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,050,95,40,55,*,74,5,7,9,3,4,72.73,1.93,83,12,38,26,17,24,95,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,051,607,282,325,30,437,27,39,58,33,35,86.77,1.91,500,99,196,258,50,156,601,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,052,73,38,35,4,50,3,5,8,7,4,108.57,2.71,61,12,21,32,8,19,73,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,053,143,74,69,3,104,*,16,21,6,12,107.25,2.12,126,17,48,52,21,33,143,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,054,75,34,41,6,46,4,16,12,*,*,82.93,1.85,62,13,10,34,5,19,75,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,055,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1646,056,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,1650,000,4960,2432,2528,250,3363,252,535,606,283,255,96.20,2.08,3943,983,1398,2088,407,1087,4939,1094
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,003,222,107,115,16,148,12,18,24,18,10,93.04,2.18,179,42,60,99,17,49,222,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,004,297,142,155,17,183,20,38,42,22,17,91.61,2.21,211,86,78,123,21,71,297,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,008,53,28,25,0,36,4,7,3,5,*,112,1.60,41,11,13,26,3,11,53,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,009,62,32,30,*,45,3,4,8,3,5,106.67,2.56,49,13,17,31,5,13,62,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,010,204,95,109,10,139,16,19,26,8,12,87.16,2.07,157,46,52,84,23,50,204,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,011,100,50,50,*,64,4,14,13,12,4,100,2.17,80,19,36,36,8,21,100,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,016,47,25,22,0,46,0,0,0,*,0,113.64,3.18,43,4,21,18,8,9,47,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,018,213,113,100,8,147,6,29,27,13,9,113,2.31,168,45,65,85,17,42,213,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,019,37,17,20,4,28,*,*,*,*,0,85,2.40,29,7,10,14,5,7,37,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,021,223,99,124,5,144,16,34,31,12,12,79.84,1.99,170,52,59,90,18,49,223,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,022,155,77,78,11,97,9,28,25,3,7,98.72,2.26,129,26,36,61,10,29,155,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,025,162,84,78,6,111,8,19,22,10,8,107.69,2.05,141,21,50,66,13,37,162,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,029,102,47,55,6,69,*,9,18,8,9,85.45,2.02,77,23,34,43,9,21,102,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,032,213,95,118,9,148,7,16,28,18,15,80.51,1.84,183,30,69,89,23,49,213,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,043,44,28,16,0,31,*,7,5,4,0,175,4.25,32,12,11,17,7,10,44,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,046,80,40,40,4,56,3,8,11,4,5,100,2.39,72,8,23,35,6,17,80,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,048,58,30,28,*,43,*,5,4,5,*,107.14,2.30,44,14,24,22,4,8,58,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,058,24,14,10,3,16,3,*,*,0,*,140,3.33,21,3,7,8,*,5,24,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,059,220,108,112,17,141,16,25,21,13,8,96.43,2.07,160,60,52,93,17,51,220,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,062,178,90,88,14,114,5,25,22,12,8,102.27,2.17,148,30,38,82,14,32,178,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,063,149,71,78,12,109,5,9,14,6,8,91.03,1.53,121,28,44,63,16,35,149,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,064,156,73,83,5,110,5,19,21,9,8,87.95,1.96,124,31,46,67,14,35,156,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,065,165,80,85,6,127,3,21,18,4,4,94.12,1.85,132,33,53,68,14,40,165,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,066,93,45,48,8,62,9,7,10,*,5,93.75,1.88,83,10,15,48,6,18,93,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,067,36,15,21,0,27,0,3,6,3,3,71.43,1.68,29,7,17,12,4,11,36,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,068,21,11,10,0,18,0,*,*,*,0,110,2,15,6,8,11,0,5,21,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,069,66,34,32,3,44,4,9,9,*,4,106.25,2.40,52,14,17,24,9,11,66,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,070,20,9,11,0,18,*,0,0,*,0,81.82,3.18,15,5,4,12,3,5,20,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,072,85,39,46,4,60,*,9,13,5,6,84.78,1.76,75,10,32,33,6,17,85,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,074,314,159,155,18,186,18,36,46,13,22,102.58,1.94,237,55,76,128,16,66,293,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,075,216,108,108,17,149,18,15,22,10,7,100,2,166,50,56,106,4,49,216,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,077,70,35,35,5,46,3,10,11,*,4,100,1.92,62,8,17,22,13,14,70,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,078,247,120,127,12,169,12,25,28,16,13,94.49,1.83,195,52,74,108,15,51,247,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,079,148,74,74,3,98,9,14,20,12,12,100,1.90,121,27,45,61,15,39,148,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,080,215,111,104,10,148,9,25,31,11,12,106.73,2.17,156,57,67,88,15,52,215,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,082,21,9,12,0,16,*,*,*,*,*,75,2.22,17,4,4,12,*,5,21,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,083,59,28,31,6,42,6,*,*,*,*,90.32,2.15,56,3,13,26,6,10,59,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,084,27,10,17,*,22,*,*,0,*,0,58.82,1.79,22,5,6,14,3,5,27,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,085,46,24,22,3,29,*,4,5,4,4,109.09,1.88,37,9,17,16,4,9,46,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,086,66,34,32,*,47,4,9,8,*,3,106.25,2.11,53,13,18,27,7,17,66,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1650,087,46,22,24,*,30,*,5,7,5,4,91.67,2.24,41,4,14,20,5,12,46,*
09,Distrito Federal,010,Álvaro Obregón,0001,Total AGEB urbana,1665,000,2702,1307,1395,137,1923,129,258,289,126,126,93.69,1.91,2167,518,759,1158,256,653,2699,654
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,002,23,10,13,*,19,*,*,*,0,0,76.92,1.18,19,4,3,15,*,8,23,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,005,117,54,63,5,86,6,5,9,10,5,85.71,1.57,108,9,42,48,11,29,117,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,008,229,105,124,4,164,7,26,30,12,16,84.68,1.39,191,38,81,101,10,62,229,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,010,126,68,58,6,89,7,10,12,6,8,117.24,2.12,107,18,35,55,13,36,126,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,015,50,27,23,*,41,*,5,4,0,*,117.39,1.94,42,6,15,22,5,16,50,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,016,53,28,25,*,45,*,3,*,*,0,112,1.45,39,14,13,30,3,15,53,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,017,63,29,34,3,49,*,7,3,*,0,85.29,1.72,51,12,19,26,6,18,63,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,018,39,15,24,0,35,0,3,*,*,0,62.50,2,34,5,16,16,4,10,39,*
09,Distrito Federal,010,Álvaro Obregón,0001,Álvaro Obregón,1665,045,133,65,68,3,107,*,9,12,6,6,95.59,1.70,105,28,41,66,12,31,133,*
